Model,Dataset,Repetition,Fold,Accuracy,F1,Recall,Precision
GB,mfeat_fac,26,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,10,0.91,0.90181818181818181,0.91,0.901
GB,mfeat_fac,27,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,27,10,0.9315,0.93470046082949308,0.93115,0.92101522842639594
GB,mfeat_fac,28,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,28,10,0.8105,0.80277886497064579,0.8105,0.81100502512562814
GB,mfeat_fac,29,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,29,10,0.8105,0.80277886497064579,0.8105,0.81100502512562814
GB,mfeat_fac,30,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,30,10,0.91,0.90181818181818181,0.91,0.901
GB,mfeat_fou,1,1,1.0,1.0,1.0,1.0
GB,mfeat_fou,1,2,0.975,0.9749816849816848,0.975,0.975645933014354
GB,mfeat_fou,1,3,0.97,0.970077633107158,0.97,0.971861471861472
GB,mfeat_fou,1,4,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,1,5,0.98,0.979987492182614,0.98,0.9804511278195488
GB,mfeat_fou,1,6,0.975,0.9748585795097424,0.975,0.9767263427109972
GB,mfeat_fou,1,7,0.98,0.9803278211672992,0.98,0.9821946169772257
GB,mfeat_fou,1,8,1.0,1.0,1.0,1.0
GB,mfeat_fou,1,9,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,1,10,0.85,0.8491519991755834,0.85,0.850627355026332
GB,mfeat_fou,2,1,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,2,2,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,2,3,1.0,1.0,1.0,1.0
GB,mfeat_fou,2,4,0.97,0.9699078699078698,0.97,0.9742424242424242
GB,mfeat_fou,2,5,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,2,6,0.96,0.960180360583382,0.96,0.9621444916639424
GB,mfeat_fou,2,7,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,2,8,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,2,9,0.97,0.9696659000831016,0.97,0.9720562770562772
GB,mfeat_fou,2,10,0.835,0.8317551044153426,0.835,0.8346553265575004
GB,mfeat_fou,3,1,0.99,0.99,0.99,0.99
GB,mfeat_fou,3,2,0.975,0.9749088937971524,0.975,0.977432712215321
GB,mfeat_fou,3,3,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,3,4,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,3,5,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,3,6,0.975,0.9749816849816848,0.975,0.975645933014354
GB,mfeat_fou,3,7,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,3,8,0.98,0.9800848274532484,0.98,0.981818181818182
GB,mfeat_fou,3,9,0.985,0.9848587933247752,0.985,0.9854761904761904
GB,mfeat_fou,3,10,0.835,0.8346916434015279,0.835,0.8401848370927318
GB,mfeat_fou,4,1,0.98,0.98,0.98,0.98
GB,mfeat_fou,4,2,0.98,0.9799807445442876,0.98,0.980714285714286
GB,mfeat_fou,4,3,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,4,4,0.975,0.9750547886798894,0.975,0.977432712215321
GB,mfeat_fou,4,5,0.965,0.9650945545682388,0.965,0.9686868686868686
GB,mfeat_fou,4,6,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,4,7,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,4,8,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,4,9,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,4,10,0.815,0.8154532309679934,0.815,0.8259842118665648
GB,mfeat_fou,5,1,0.98,0.9797175866495508,0.98,0.9801587301587302
GB,mfeat_fou,5,2,0.975,0.974925931023492,0.975,0.976839826839827
GB,mfeat_fou,5,3,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,5,4,0.985,0.9851959953551142,0.985,0.9869565217391304
GB,mfeat_fou,5,5,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,5,6,0.975,0.9749968730456536,0.975,0.9752380952380952
GB,mfeat_fou,5,7,0.98,0.9801928684007676,0.98,0.9821946169772257
GB,mfeat_fou,5,8,0.985,0.9849968730456536,0.985,0.9852380952380952
GB,mfeat_fou,5,9,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,5,10,0.82,0.8164105437789648,0.82,0.8179711042311663
GB,mfeat_fou,6,1,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,6,2,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,6,3,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,6,4,0.975,0.9746909627397432,0.975,0.976147186147186
GB,mfeat_fou,6,5,0.985,0.9849151477058454,0.985,0.9869565217391304
GB,mfeat_fou,6,6,0.985,0.9849968730456536,0.985,0.9852380952380952
GB,mfeat_fou,6,7,0.985,0.9849968730456536,0.985,0.9852380952380952
GB,mfeat_fou,6,8,0.965,0.965126364863207,0.965,0.967514619883041
GB,mfeat_fou,6,9,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,6,10,0.82,0.8182378875324003,0.82,0.8248806042884991
GB,mfeat_fou,7,1,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,7,2,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,7,3,0.98,0.9799785580273386,0.98,0.9808840282524492
GB,mfeat_fou,7,4,0.975,0.9747144596952044,0.975,0.9753968253968256
GB,mfeat_fou,7,5,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,7,6,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,7,7,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,7,8,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,7,9,0.98,0.9802027429934408,0.98,0.9816933638443937
GB,mfeat_fou,7,10,0.805,0.804972154155663,0.805,0.8129576039902127
GB,mfeat_fou,8,1,0.985,0.984993746091307,0.985,0.9854761904761904
GB,mfeat_fou,8,2,0.975,0.9749843652282676,0.975,0.9756892230576442
GB,mfeat_fou,8,3,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,8,4,0.975,0.9747404627892432,0.975,0.9747117794486216
GB,mfeat_fou,8,5,0.985,0.984993746091307,0.985,0.9854761904761904
GB,mfeat_fou,8,6,0.98,0.9800848274532484,0.98,0.981818181818182
GB,mfeat_fou,8,7,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,8,8,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,8,9,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,8,10,0.845,0.8427388279828125,0.845,0.8494669365721996
GB,mfeat_fou,9,1,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,9,2,0.99,0.9899968730456536,0.99,0.9902380952380953
GB,mfeat_fou,9,3,0.975,0.9749816849816848,0.975,0.975645933014354
GB,mfeat_fou,9,4,0.99,0.9899968730456536,0.99,0.9902380952380953
GB,mfeat_fou,9,5,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,9,6,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,9,7,0.985,0.9849968730456536,0.985,0.9852380952380952
GB,mfeat_fou,9,8,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,9,9,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,9,10,0.805,0.803711849234972,0.805,0.809059804611864
GB,mfeat_fou,10,1,0.97,0.9697086524942752,0.97,0.9705916305916306
GB,mfeat_fou,10,2,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,10,3,0.985,0.984993746091307,0.985,0.9854761904761904
GB,mfeat_fou,10,4,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,10,5,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,10,6,0.98,0.9800848274532484,0.98,0.981818181818182
GB,mfeat_fou,10,7,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,10,8,0.975,0.9748900850492038,0.975,0.9778656126482212
GB,mfeat_fou,10,9,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,10,10,0.86,0.8598095078390329,0.86,0.864187675070028
GB,mfeat_fou,11,1,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,11,2,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,11,3,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,11,4,0.98,0.98010989010989,0.98,0.980909090909091
GB,mfeat_fou,11,5,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,11,6,0.985,0.9849906191369604,0.985,0.9852130325814537
GB,mfeat_fou,11,7,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,11,8,0.975,0.9750646632725626,0.975,0.9769314590824888
GB,mfeat_fou,11,9,0.965,0.9649749373433584,0.965,0.9659090909090908
GB,mfeat_fou,11,10,0.86,0.8581104323017031,0.86,0.8608206121364016
GB,mfeat_fou,12,1,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,12,2,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,12,3,0.99,0.99,0.99,0.99
GB,mfeat_fou,12,4,0.97,0.9700427275702674,0.97,0.9726024547534844
GB,mfeat_fou,12,5,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,12,6,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,12,7,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,12,8,0.98,0.9799120207514987,0.98,0.9821946169772257
GB,mfeat_fou,12,9,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,12,10,0.82,0.8185615026854477,0.82,0.8267724867724866
GB,mfeat_fou,13,1,0.98,0.98010989010989,0.98,0.980909090909091
GB,mfeat_fou,13,2,0.98,0.979987492182614,0.98,0.980451127819549
GB,mfeat_fou,13,3,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,13,4,0.985,0.9849906191369604,0.985,0.9857142857142857
GB,mfeat_fou,13,5,0.985,0.9849151477058454,0.985,0.9869565217391304
GB,mfeat_fou,13,6,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,13,7,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,13,8,0.98,0.9799816849816848,0.98,0.980645933014354
GB,mfeat_fou,13,9,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,13,10,0.815,0.813204530589968,0.815,0.8147028514963297
GB,mfeat_fou,14,1,0.985,0.984993746091307,0.985,0.9854761904761904
GB,mfeat_fou,14,2,0.98,0.9799749373433584,0.98,0.980909090909091
GB,mfeat_fou,14,3,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,14,4,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,14,5,0.98,0.9802287143750558,0.98,0.9813852813852816
GB,mfeat_fou,14,6,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,14,7,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,14,8,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,14,9,0.985,0.9849968730456536,0.985,0.9852380952380952
GB,mfeat_fou,14,10,0.83,0.8252114982837138,0.83,0.8248109034890567
GB,mfeat_fou,15,1,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,15,2,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,15,3,0.98,0.979987492182614,0.98,0.980451127819549
GB,mfeat_fou,15,4,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,15,5,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,15,6,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,15,7,0.975,0.975195995355114,0.975,0.9769565217391304
GB,mfeat_fou,15,8,0.98,0.9799498746867168,0.98,0.981818181818182
GB,mfeat_fou,15,9,0.975,0.9751005092468508,0.975,0.9761221234905444
GB,mfeat_fou,15,10,0.83,0.8264313080892005,0.83,0.8343926062944099
GB,mfeat_fou,16,1,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,16,2,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,16,3,0.98,0.979987492182614,0.98,0.9804511278195488
GB,mfeat_fou,16,4,0.985,0.9849906191369604,0.985,0.9852130325814537
GB,mfeat_fou,16,5,0.98,0.9798039798039798,0.98,0.981818181818182
GB,mfeat_fou,16,6,0.975,0.9749467477323702,0.975,0.976046176046176
GB,mfeat_fou,16,7,0.98,0.98010989010989,0.98,0.980909090909091
GB,mfeat_fou,16,8,1.0,1.0,1.0,1.0
GB,mfeat_fou,16,9,0.985,0.9849968730456536,0.985,0.9852380952380952
GB,mfeat_fou,16,10,0.86,0.8597034565776542,0.86,0.8611038961038961
GB,mfeat_fou,17,1,0.99,0.9898587933247752,0.99,0.9904761904761904
GB,mfeat_fou,17,2,0.98,0.9799749373433584,0.98,0.980909090909091
GB,mfeat_fou,17,3,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,17,4,0.975,0.9747144596952042,0.975,0.9753968253968256
GB,mfeat_fou,17,5,0.985,0.9851156973108192,0.985,0.985714285714286
GB,mfeat_fou,17,6,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,17,7,1.0,1.0,1.0,1.0
GB,mfeat_fou,17,8,0.98,0.9799498746867168,0.98,0.9808080808080808
GB,mfeat_fou,17,9,0.97,0.9699812382739212,0.97,0.9704260651629072
GB,mfeat_fou,17,10,0.83,0.8248941573331817,0.83,0.8266250240987083
GB,mfeat_fou,18,1,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,18,2,0.985,0.9849906191369604,0.985,0.9857142857142857
GB,mfeat_fou,18,3,0.975,0.9749120207514989,0.975,0.9771946169772256
GB,mfeat_fou,18,4,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,18,5,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,18,6,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,18,7,0.98,0.979865540963102,0.98,0.9802130325814536
GB,mfeat_fou,18,8,0.99,0.9899968730456534,0.99,0.9902380952380953
GB,mfeat_fou,18,9,0.985,0.9849906191369604,0.985,0.9852130325814537
GB,mfeat_fou,18,10,0.81,0.8061093830464222,0.81,0.8067722374991186
GB,mfeat_fou,19,1,0.97,0.9699624295259726,0.97,0.97136021872864
GB,mfeat_fou,19,2,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,19,3,1.0,1.0,1.0,1.0
GB,mfeat_fou,19,4,0.98,0.9799807445442876,0.98,0.9807142857142856
GB,mfeat_fou,19,5,0.975,0.9749816849816848,0.975,0.975645933014354
GB,mfeat_fou,19,6,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,19,7,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,19,8,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,19,9,0.99,0.99,0.99,0.99
GB,mfeat_fou,19,10,0.8,0.797497789866211,0.8,0.7988243737686461
GB,mfeat_fou,20,1,0.98,0.979987492182614,0.98,0.9804511278195488
GB,mfeat_fou,20,2,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,20,3,0.985,0.9849906191369604,0.985,0.9852130325814537
GB,mfeat_fou,20,4,0.975,0.975195995355114,0.975,0.9769565217391304
GB,mfeat_fou,20,5,0.98,0.98010989010989,0.98,0.980909090909091
GB,mfeat_fou,20,6,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,20,7,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,20,8,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,20,9,0.985,0.9849906191369604,0.985,0.9852130325814537
GB,mfeat_fou,20,10,0.825,0.8230337471585942,0.825,0.8273713219148001
GB,mfeat_fou,21,1,0.98,0.979971810389012,0.98,0.981147186147186
GB,mfeat_fou,21,2,0.96,0.9598402644914272,0.96,0.9623722757253514
GB,mfeat_fou,21,3,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,21,4,0.99,0.9899968730456536,0.99,0.9902380952380953
GB,mfeat_fou,21,5,0.985,0.9849937460913072,0.985,0.9854761904761904
GB,mfeat_fou,21,6,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,21,7,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,21,8,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,21,9,0.975,0.9750250378157356,0.975,0.9778656126482212
GB,mfeat_fou,21,10,0.78,0.7815421641556203,0.78,0.7950075588963784
GB,mfeat_fou,22,1,0.985,0.9851959953551142,0.985,0.9869565217391304
GB,mfeat_fou,22,2,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,22,3,0.975,0.9753796481652708,0.975,0.9785714285714286
GB,mfeat_fou,22,4,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,22,5,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,22,6,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,22,7,0.985,0.9849906191369604,0.985,0.9852130325814537
GB,mfeat_fou,22,8,0.985,0.9849807445442876,0.985,0.9857142857142857
GB,mfeat_fou,22,9,0.97,0.9697404627892432,0.97,0.9697117794486216
GB,mfeat_fou,22,10,0.81,0.8084683466390783,0.81,0.8108438542881267
GB,mfeat_fou,23,1,0.975,0.9753309481216458,0.975,0.9769565217391304
GB,mfeat_fou,23,2,0.98,0.9801928684007676,0.98,0.9821946169772257
GB,mfeat_fou,23,3,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,23,4,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,23,5,0.98,0.9794731203125986,0.98,0.9821946169772258
GB,mfeat_fou,23,6,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,23,7,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,23,8,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,23,9,0.98,0.979971810389012,0.98,0.981147186147186
GB,mfeat_fou,23,10,0.79,0.785403976591291,0.79,0.7846550665200551
GB,mfeat_fou,24,1,1.0,1.0,1.0,1.0
GB,mfeat_fou,24,2,0.975,0.975093761608524,0.975,0.9763852813852814
GB,mfeat_fou,24,3,0.98,0.98,0.98,0.98
GB,mfeat_fou,24,4,0.985,0.9849816849816848,0.985,0.985645933014354
GB,mfeat_fou,24,5,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,24,6,0.97,0.970517727886149,0.97,0.9733333333333334
GB,mfeat_fou,24,7,0.985,0.984993746091307,0.985,0.9854761904761904
GB,mfeat_fou,24,8,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,24,9,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,24,10,0.85,0.8498504384704642,0.85,0.856626517273576
GB,mfeat_fou,25,1,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,25,2,0.985,0.985330948121646,0.985,0.9869565217391304
GB,mfeat_fou,25,3,0.965,0.9646789902603856,0.965,0.968649885583524
GB,mfeat_fou,25,4,0.985,0.984993746091307,0.985,0.9854761904761904
GB,mfeat_fou,25,5,0.985,0.9851959953551142,0.985,0.9869565217391304
GB,mfeat_fou,25,6,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,25,7,0.99,0.9899968730456534,0.99,0.9902380952380953
GB,mfeat_fou,25,8,0.975,0.9749151477058454,0.975,0.9769565217391304
GB,mfeat_fou,25,9,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,25,10,0.87,0.8682734383106059,0.87,0.8722051211789064
GB,mfeat_fou,26,1,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,26,2,0.98,0.979987492182614,0.98,0.9804511278195488
GB,mfeat_fou,26,3,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,26,4,0.99,0.9899968730456534,0.99,0.9902380952380953
GB,mfeat_fou,26,5,0.98,0.9799816849816848,0.98,0.980645933014354
GB,mfeat_fou,26,6,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,26,7,0.975,0.9749968730456536,0.975,0.9752380952380952
GB,mfeat_fou,26,8,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,26,9,0.98,0.9799686834346656,0.98,0.9813852813852812
GB,mfeat_fou,26,10,0.785,0.784896587160969,0.785,0.7921897753276471
GB,mfeat_fou,27,1,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,27,2,0.98,0.9800848274532484,0.98,0.981818181818182
GB,mfeat_fou,27,3,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,27,4,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,27,5,0.99,0.989993746091307,0.99,0.9904761904761904
GB,mfeat_fou,27,6,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,27,7,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,27,8,0.975,0.975195995355114,0.975,0.9769565217391304
GB,mfeat_fou,27,9,0.99,0.99010989010989,0.99,0.990909090909091
GB,mfeat_fou,27,10,0.845,0.840405908454689,0.845,0.8401663249031671
GB,mfeat_fou,28,1,0.985,0.98510989010989,0.985,0.985909090909091
GB,mfeat_fou,28,2,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,28,3,0.955,0.9548031802203816,0.955,0.9602648332060096
GB,mfeat_fou,28,4,0.99,0.9901098901098904,0.99,0.990909090909091
GB,mfeat_fou,28,5,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,28,6,1.0,1.0,1.0,1.0
GB,mfeat_fou,28,7,0.985,0.9851067631555436,0.985,0.986147186147186
GB,mfeat_fou,28,8,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,28,9,0.98,0.979987492182614,0.98,0.9804511278195488
GB,mfeat_fou,28,10,0.81,0.8115807319250912,0.81,0.8179261559696342
GB,mfeat_fou,29,1,0.995,0.9949968730456537,0.995,0.9952380952380953
GB,mfeat_fou,29,2,0.975,0.9750579156342358,0.975,0.9771946169772256
GB,mfeat_fou,29,3,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,29,4,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,29,5,1.0,1.0,1.0,1.0
GB,mfeat_fou,29,6,0.99,0.9899749373433584,0.99,0.990909090909091
GB,mfeat_fou,29,7,0.98,0.9801098901098902,0.98,0.980909090909091
GB,mfeat_fou,29,8,0.985,0.9848556663704288,0.985,0.985714285714286
GB,mfeat_fou,29,9,0.975,0.97485347985348,0.975,0.9753827751196172
GB,mfeat_fou,29,10,0.81,0.8073151654985271,0.81,0.8266089466089466
GB,mfeat_fou,30,1,0.99,0.99,0.99,0.99
GB,mfeat_fou,30,2,0.985,0.98510989010989,0.985,0.985909090909091
GB,mfeat_fou,30,3,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,30,4,0.985,0.984971810389012,0.985,0.986147186147186
GB,mfeat_fou,30,5,0.975,0.9750250378157356,0.975,0.9778656126482212
GB,mfeat_fou,30,6,0.985,0.98510989010989,0.985,0.985909090909091
GB,mfeat_fou,30,7,0.975,0.9749467477323704,0.975,0.9770562770562772
GB,mfeat_fou,30,8,0.99,0.9899937460913072,0.99,0.9904761904761904
GB,mfeat_fou,30,9,0.995,0.9949968730456534,0.995,0.9952380952380953
GB,mfeat_fou,30,10,0.78,0.7803221155805901,0.78,0.7933306510423215
GB,mfeat_zer,1,1,0.9,0.882952468608244,0.9,0.9289610389610392
GB,mfeat_zer,1,2,0.915,0.9083336337508352,0.915,0.9449707155589508
GB,mfeat_zer,1,3,0.895,0.8803025104976324,0.895,0.9097483766233766
GB,mfeat_zer,1,4,0.91,0.9067408646455604,0.91,0.9156494078004376
GB,mfeat_zer,1,5,0.91,0.8977241457729264,0.91,0.9423809523809524
GB,mfeat_zer,1,6,0.9,0.8878048780487804,0.9,0.9157738095238096
GB,mfeat_zer,1,7,0.91,0.903345206258988,0.91,0.927759133106258
GB,mfeat_zer,1,8,0.87,0.8506989412752616,0.87,0.8732828104338402
GB,mfeat_zer,1,9,0.925,0.919037744454946,0.925,0.948647186147186
GB,mfeat_zer,1,10,0.795,0.7852595350494957,0.795,0.7893843984962406
GB,mfeat_zer,2,1,0.9,0.8932967032967034,0.9,0.9179754784688996
GB,mfeat_zer,2,2,0.905,0.8962079996739816,0.905,0.9233495670995672
